"tweet_id","timestamp","tweet","source_url","source_name","lang","longitude","latitude","country","ccode","place_sht","place_lng","user_id","user_name","user_desc","user_loc","user_create","followers","friends"
"1587445640497356800","Tue Nov 01 14:05:08 +0000 2022","こん旅、最後の湯。 (@ 京ヶ島天然温泉 湯都里 - @yutori_onsen in 高崎市, 群馬県) https://t.co/5EqJj2Swuy","http://foursquare.com","Foursquare","ja","139.05234494","36.34020975","日本","JP","高崎市","群馬 高崎市","1286182134","無っ。さん: むっさん","(“研究室決めファイナリスト”むっ。さんです。サークル「水族漢」「長岡技大非公認二郎部」属員 (K'sやΓ, KY3, L-04B は過去のお話)N-02C.SL410.BMD21.K142.EA11R.GJ71C.HF05.は良いぞ","日本","Thu Mar 21 15:03:38 +0000 2013","526","326"
"1587446114441170944","Tue Nov 01 14:07:01 +0000 2022","És mig quart de quatre de la tarda","http://www.olesa.cat/horacatalana","Hora Catalan","ca","1.893817","41.545639","Espanya","ES","Olesa de Montserrat","Olesa de Montserrat, Espanya","1384110594","L'hora catalana","Ara és l'hora, catalans: aprèn a dir l'hora en català des del teu TL! · Sóc el community manager de @TorreRellotge · [des del 27/abr/2013 16:05]","Olesa de Montserrat","Sat Apr 27 10:37:30 +0000 2013","7790","34"
"1587446907168866305","Tue Nov 01 14:10:10 +0000 2022","Hokus Pokus Kolasalt smakar precis som de Kolasalta Kameleonterna gjorde. Finns nu hos oss: https://t.co/3K0fPTXhPp… https://t.co/qqv7F8cYnQ","http://instagram.com","Instagram","sv","18.08471","59.31542","Sverige","SE","Stockholm","Stockholm, Sverige","122745237","Lars Tidén","Specialicerad på¨saltlakrits. Folkungagatan 112/Södermalm. Öppet mån-fre 09:00-20:00, lör 10:00-18:00, sön 10:00-18:00.
 E-mail: lakritshandel@hotmail.com","Stockholm","Sat Mar 13 19:11:09 +0000 2010","9484","10152"
"1587448928798232579","Tue Nov 01 14:18:12 +0000 2022","二次会 (@ BEER DINING The Griffon in 渋谷区, 東京都 w/ @__tabix__) https://t.co/petDfL0OaY https://t.co/d23W49yyPS","http://foursquare.com","Foursquare","ja","139.70385005","35.65817852","日本","JP","渋谷区","東京 渋谷区","72604137","OGATA Tetsuji","北海道出身で東京都在住の30代男性。主にPerlプログラマー、ときどき数学屋さん。Perl入学式やPerlBeginnersなど、コミュニティ活動も多数。古典派周辺のクラシック音楽やお洒落カフェを好んでいます。あと、路線バスも好き。","東京都品川区","Tue Sep 08 17:02:39 +0000 2009","1133","835"
"1587449989982298112","Tue Nov 01 14:22:25 +0000 2022","Preparados para la Celebración de Día de Muertos 2022. en Mexico City, Mexico https://t.co/nRBoj57iSA","http://instagram.com","Instagram","es","-99.1332","19.4326","México","MX","Cuauhtémoc","Cuauhtémoc, Distrito Federal","157089364","Gerardo García","Construyendo Comunidad.","Ciudad de México ","Fri Jun 18 20:52:09 +0000 2010","194","819"
"1587450090620346368","Tue Nov 01 14:22:49 +0000 2022","Acaba de publicar una foto en Bucaramanga, Santander https://t.co/blhdGu5Q8c","http://instagram.com","Instagram","es","-73.1258","7.12972","Colombia","CO","Bucaramanga","Bucaramanga, Colombia","1379203862322675720","Licencias y Trámites Bucaramanga.","Empresa dedicada en facilitar a nuestros clientes, #asesorías para su vehículo en #trámites ante el #tránsito y el gestionamiento en #licencias de #conducción.","Bucaramanga, Colombia","Mon Apr 05 22:46:56 +0000 2021","88","225"
"1587451650918305793","Tue Nov 01 14:29:01 +0000 2022","Drinking a Neck Oil by @BeavertownBeer at @whitehartpubse1 — https://t.co/o8GAFju5VH","https://untappd.com","Untappd","en","-0.1106654","51.5047112","United Kingdom","GB","Lambeth","Lambeth, London","407034814","Jonathan 𝐻 📱🏴󠁧󠁢󠁥󠁮󠁧󠁿 🚂⚽️","Proud Londoner, In a world full of City’s, United’s and Rover’s, there is only one HOTSPUR. Enjoy La Grande Biere 🍻,  Fan. Views are my own. Personal account","York, England","Mon Nov 07 15:00:08 +0000 2011","529","3642"
"1587451659319246848","Tue Nov 01 14:29:03 +0000 2022","If you're looking for work in #Petersburg, VA, check out this job: https://t.co/mrARRuHw3z #PatientCare","https://www.careerarc.com","CareerArc 2.0","en","-77.4019267","37.2279279","United States","US","Petersburg","Petersburg, VA","26800326","TM-RCH Health Jobs","Follow this account for geo-targeted Healthcare job tweets in Richmond, VA. Need help? Tweet us at @CareerArc!","Richmond, VA","Thu Mar 26 17:34:14 +0000 2009","250","50"
"1587451697038696450","Tue Nov 01 14:29:12 +0000 2022","This Pharmacy Technician - Retail Store job might be a great fit for you. Click the link in our bio to see it and m… https://t.co/gRrVzD8kne","https://www.careerarc.com","CareerArc 2.0","en","-74.8089168","40.8467477","United States","US","Hackettstown","Hackettstown, NJ","25752665","TMJ-NJN Pharm. Jobs","Follow this account for geo-targeted Pharm./Biotech job tweets in Northern NJ. Need help? Tweet us at @CareerArc!","Northern NJ","Sun Mar 22 00:22:45 +0000 2009","306","246"
"1587452938586398721","Tue Nov 01 14:34:08 +0000 2022","Caipirinha time!!! @ Vela Sport https://t.co/fbw0YeM3kW","http://instagram.com","Instagram","pt","9.63855471","39.44999945","Italia","IT","Villaputzu","Villaputzu, Sardegna","360918486","Max","cittadino del mondo Oncologo Medico #machebellacompagnia Breast cancer news via http://paper.li/Grifondoro67/1363418365         Head and neck Cancer","vicino a tutti ","Tue Aug 23 23:43:59 +0000 2011","1179","1744"
"1587453643212685312","Tue Nov 01 14:36:56 +0000 2022","Tie 50, eli Kehä III, #Espoo. Liikennetiedote onnettomuudesta. Kauklahden liittymä - Muuralan liittymä. 01.11.2022… https://t.co/ht7Dz9tvM0","http://liikennetilanne.liikennevirasto.fi/","LiikennetilannePKS","fi","24.59669811","60.20121133","Suomi","FI","Espoo","Espoo, Suomi","4282631782","LiikennetilannePKS","Liikennetiedotteita ja lisätietoa pääkaupunkiseudun liikenteestä. Ylläpitäjinä liikenneoperaattorit @fintraffic_fi #liikenne #pkseutu","","Thu Nov 26 06:32:49 +0000 2015","4418","21"
"1587453915851034624","Tue Nov 01 14:38:01 +0000 2022","THEFT - PRIORITY at 1200 NE 102ND AVE, PORT [Portland Police #PP22000292491] 07:32 #pdx911","http://www.portlandonline.com/cgis/metadata/viewer/display.cfm?Meta_layer_id=53215&Db_type=sde&City_Only=False","City of Portland 911 feed","en","-122.556393","45.531181","United States","US","Portland","Portland, OR","1602852614","Portland Police log","Unofficial automated posting of calls for service minus traffic stops, created by @rosecitytransit; scanner feed: http://www.broadcastify.com/listen/feed/20613/","Portland, Oregon","Thu Jul 18 07:49:09 +0000 2013","18648","10"
"1587453953578524673","Tue Nov 01 14:38:10 +0000 2022","仕事帰りの金沢駅鼓門。
紫のライトアップ、綺麗だったな。

#金沢駅 
#鼓門 #鼓門ライトアップ 
#紫 
#綺麗だったな 場所: 金沢駅 https://t.co/eAQH2pq0n5","http://instagram.com","Instagram","ja","136.64812","36.578041","日本","JP","金沢市","石川 金沢市","121899505","umechan","DREAMS COME TRUE・ゆず好き♪ STARBUCKS COFFEE・ルピシア好き♪ こっそりと気が向いたら呟こうと思います。","","Wed Mar 10 23:53:39 +0000 2010","27","103"
"1587454150719119360","Tue Nov 01 14:38:57 +0000 2022","Nervous to apply for a job like ""Track Foreman"" at RailWorks? Apply even if you're not a 100% match. You might be u… https://t.co/AohljFOQ4i","https://www.careerarc.com","CareerArc 2.0","en","-84.8244225","33.727253","United States","US","Georgia","Georgia, USA","21545107","TMJ- ATL Constr Jobs","Follow this account for geo-targeted Construction job tweets in Atlanta, GA. Need help? Tweet us at @CareerArc!","Atlanta, GA","Sun Feb 22 04:27:10 +0000 2009","288","162"
"1587454234605264898","Tue Nov 01 14:39:17 +0000 2022","Acabou de publicar uma foto em Boteco Boa Praça https://t.co/oR3PhPR4nm","http://instagram.com","Instagram","pt","-43.30517","-23.01297","Brasil","BR","Rio de Janeiro","Rio de Janeiro, Brasil","2883642237","Wagner Ignacio #BateraRJ","#wagnerignacio 🥁 Baterista (RJ) Rock/Pop/Flashback Visite meu canal no YOUTUBE e outras redes sociais. ➡️
https://beacons.ai/wagnerignacio 🥁","Rio de Janeiro","Wed Nov 19 05:42:38 +0000 2014","138","228"
"1587454389802893312","Tue Nov 01 14:39:54 +0000 2022","Happy Birthday little one 🥳
Uncle Ever loves &amp; celebrate you
#birthday #wishes #as_graphics @ Gwagwalada https://t.co/Il2iQRHf28","http://instagram.com","Instagram","en","7.08251","8.94624","Nigeria","NG","Gwagwalada","Gwagwalada, Nigeria","2840082624","Ever Luv","I am LIMITLESS

08187674796","Gwagwalada - Abuja","Sat Oct 04 12:32:21 +0000 2014","317","266"
"1587454561765232642","Tue Nov 01 14:40:35 +0000 2022","6.32 km corridos con Nike Run Club, excelente martes, en proceso de adaptación, con este nuevo horario. en Reaveco… https://t.co/pSEqOn8IuA","http://instagram.com","Instagram","es","-96.17617254","19.21012372","México","MX","Veracruz","Veracruz, Veracruz de Ignacio de la Llave","57558574","RENATO","","","Fri Jul 17 05:05:40 +0000 2009","78","278"
"1587454813410934785","Tue Nov 01 14:41:35 +0000 2022","More party pics! 👻 #costumeparty #halloween #saturdaynight #friends #weekend #views #plantation @ Plantation, Flori… https://t.co/oOcVuonYbA","http://instagram.com","Instagram","en","-80.24515","26.12739","United States","US","Plantation","Plantation, FL","37025931","Cesar Delossantos","South Florida living, Civil Engineering. Founder of Cease’d Designs. Follow on IG @cease_dls and @ceaseddesigns","Miami/Ft. Lauderdale, FL","Fri May 01 19:59:18 +0000 2009","364","679"
"1587455123810406405","Tue Nov 01 14:42:49 +0000 2022","""witches #5""
 23*31cm,2022, edition of 23 
#linocut
50€ print, framed 100€

#stablediffusion #aidesign #nosfeart… https://t.co/99G4rMGoaj","http://instagram.com","Instagram","fi","23.7329","60.5709","Suomi","FI","Somero","Somero, Suomi","26672498","Nosfe","Anarchist, Anarcho-feminist, Artist, Artistic Researcher and a Demoscene Activist. Anti-fascist. Musician. DJ. Doctoral researcher at Kuva/uniarts.fi
#pullotupa","Somerniemi","Thu Mar 26 02:55:59 +0000 2009","2046","1721"
"1587455522265075712","Tue Nov 01 14:44:24 +0000 2022","My life is better with you in it! Thanks for having dinner with me 20 years ago 😜 @nmclarkson I love you!… https://t.co/bNcn3sYvKv","http://instagram.com","Instagram","en","-84.32423","39.58434","United States","US","Carlisle","Carlisle, OH","29436993","Eric Clarkson","Follower of Jesus. Married to the beautiful @nmclarkson. Dad to @bclarkson317 and Lilyann. Lead Pastor of @cnvCarlisle","Carlisle OH","Tue Apr 07 12:28:46 +0000 2009","575","901"
"1587455580968550400","Tue Nov 01 14:44:38 +0000 2022","休みの前の日はそとめだねっ (@ 道の駅 夕陽が丘そとめ - @6ufjzqa8xledz5z in 長崎市, 長崎県) https://t.co/C8Z4n15i6P","http://foursquare.com","Foursquare","ja","129.70455656","32.83580197","日本","JP","長崎市","長崎 長崎市","182211064","TAKA＠mRNA💉💉💉💉","西の果てでVFRとKLX250とスーパーカブ90に乗ったり弄ったり乗ったりしてる無免許自爆整備士アカウントです。政治ネタも多いから嫌いな人はバックボタン推奨
尚本業はJPTEC、MCLSインストなイロモノ茄子
カメラ初心者にてPENTAXのK-S1&K-S2持ち
アイコンはVFR界随一の龍神様、人柱ﾈ
ｷに頂きました！","道の駅　夕陽が丘そとめ","Tue Aug 24 02:36:19 +0000 2010","524","1160"
"1587455606130098178","Tue Nov 01 14:44:44 +0000 2022","Managed to catch A New World, a #FinalFantasy concert. Very diverse selection of songs from across the many games,… https://t.co/HPKf2T5Xlg","http://instagram.com","Instagram","en","103.85176","1.28843","Singapore","SG","Central Region","Central Region, Singapore","520307981","Jason Chee","Making the world a better place through ‎‍💻 and 🎭 | ✞","Singapore","Sat Mar 10 11:11:38 +0000 2012","355","608"
"1587456612767260682","Tue Nov 01 14:48:44 +0000 2022","Just posted a photo @ Maharastra https://t.co/59pyBJ3IL3","http://instagram.com","Instagram","en","72.86026","19.08501","India","IN","Mumbai","Mumbai, India","724149118671560704","ʙʀᴀʜᴍᴀʀᴀᴋꜱʜᴀꜱ 🇮🇳🚩🇮🇳","The traveler of the fickle dagger...!!
Poet..!!
Cricket Lover..!!
Book Lover..!!
Told you all this and know what you will do...???
#TMG
#HTL
😊☺😊","Tea Basin..!!","Sun Apr 24 08:12:58 +0000 2016","499","292"
"1587457179002585089","Tue Nov 01 14:50:59 +0000 2022","شلون تقول حق احد شي يضايق بدون ما تضايقه؟ @ Immersion https://t.co/VZaLTzqnsH","http://instagram.com","Instagram","ar","2.36000061","48.86782012","France","FR","Paris","Paris, France","265389597","محمد النشمي","An author & script writer from Kuwait, who still believes in happy endings 🌍🤍 👻 M7mdalnashmi","Kuwait","Sun Mar 13 13:25:01 +0000 2011","24104","314"
"1587457250297364481","Tue Nov 01 14:51:16 +0000 2022","Fresh outta the oven this morning ready for this afternoon with a pot of tea.!!! Bakewell cake with amaretto frosti… https://t.co/3VxS44H12V","http://instagram.com","Instagram","en","-0.538289","53.2354576","United Kingdom","GB","Lincoln","Lincoln, England","3109750173","SanctuaryintheBail","cafe and gift shop","82 Bailgate Lincoln","Tue Mar 24 08:46:11 +0000 2015","441","344"
"1587457271293952002","Tue Nov 01 14:51:21 +0000 2022","#nowplaying #AvaMax ~ Ava Max | Everytime I Cry ||| Radio TEDDY - In #Apolda auf 99.5","http://www.radioteddy.de","Radio Teddy Music App","en","13.1199934","52.381905","Deutschland","DE","Potsdam","Potsdam, Deutschland","161262801","Radio TEDDY Playlist","Das Kinderradio für die ganze Familie. Macht Spaß! Macht schlau!","Potsdam, Germany, Europe","Wed Jun 30 11:49:58 +0000 2010","1078","145"
"1587457350985728000","Tue Nov 01 14:51:40 +0000 2022","Días… Noviembre 💀 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#picoftheday #instagood #instaphoto #november… https://t.co/79IDNCjhX6","http://instagram.com","Instagram","es","-100.21318674","25.72835156","México","MX","San Nicolás de los Garza","San Nicolás de los Garza, Nuevo León","279378358","Edgar Galindo","El Esfuerzo y la humildad son claves para poder conseguir el éxito.","Monterrey NL","Sat Apr 09 04:32:02 +0000 2011","114","353"
"1587457581676724225","Tue Nov 01 14:52:35 +0000 2022","@sertoes.kitesurf  
Começa hj o maior Rally de Kite do Mundo e não poderia ter cenário mais incrível do que o Ceará… https://t.co/ZB2CLFssLz","http://instagram.com","Instagram","pt","-38.72411065","-3.62722466","Brasil","BR","Caucaia","Caucaia, Brasil","257456474","Marcelo Horta","Jornalista, Repórter cinematográfico/fotográfico, designer de ambientes e consultor de MKT.   MENGO❤️🖤   #art #design #fotografia FACE/INSTA: marcelohorta028","Guarapari, Brasil","Fri Feb 25 13:20:05 +0000 2011","474","1081"
"1587458760263475203","Tue Nov 01 14:57:16 +0000 2022","Just posted a photo @ The CityLight International Assembly https://t.co/Hjmq1dFnXk","http://instagram.com","Instagram","en","-87.60567048","41.81714721","United States","US","Chicago","Chicago, IL","82920537","The CityLight Church","CityLight Intl. Church is dedicated to helping people to know God, love people, discover purpose, find freedom thereby making a difference in our world.","Chicago","Fri Oct 16 16:48:23 +0000 2009","255","80"
"1587459544598421507","Tue Nov 01 15:00:23 +0000 2022","TEST_geocode: 58548b06-e64d-4f51-a516-4ea3e451d19f","http://twitter.com","TestsForSearch","pt","39.258081","-6.693558","Tanzania","TZ","Tanzania","Tanzania","2669983818","Test Account1","皇家午餐肉制造机","Alsace, France","Tue Jul 22 17:11:09 +0000 2014","242","2"
"1587459720746614786","Tue Nov 01 15:01:05 +0000 2022","Az önce bir fotoğraf paylaştı @ Dalyan https://t.co/LWF67DHcNj","http://instagram.com","Instagram","tr","28.6434","36.8336","Türkiye","TR","Dalyan-Maraş","Dalyan-Maraş, Muğla","764379109493473280","ECEM DİPDAĞ","❤SES SANATÇISIYIM❤ 
🅴🅲🅴🅼 🅳🅸🅿🅳🅰🅶 
ANNEM adlı şarkım NETD'DE
İNSTAGRAM: ecemdipdag
TİKTOK: ecemdipdagg
YOUTUBE: ECEM MÜZİK","Lüleburgaz, Türkiye","Sat Aug 13 08:32:36 +0000 2016","1194","570"
"1587459875948449793","Tue Nov 01 15:01:42 +0000 2022","Just posted a photo @ 32 Milestone , Gurgaon https://t.co/x8RWsCELoB","http://instagram.com","Instagram","en","77.05012851","28.46162974","India","IN","Gurgaon","Gurgaon, India","40446826","shalini digvijay","Pastry Chef, School for European Pastry 
keto/glutenfree &Eggfree baker
Winner -Best Baking Blog #IFBA 2016,2017,2018/Army Wife
delivery jn Delhi NCR","Delhi","Sat May 16 11:08:45 +0000 2009","2533","1790"
"1587460702226227204","Tue Nov 01 15:04:59 +0000 2022","Acabou de publicar uma foto em IEQ Novo Horizonte - Piracicaba/SP https://t.co/fdV2UvP2Pk","http://instagram.com","Instagram","pt","-47.67647219","-22.75691072","Brasil","BR","Piracicaba","Piracicaba, Brasil","44709861","Tiago Amaral","Sou Pastor da Igreja Quadrangular no bairro Novo Horizonte em Piracicaba.
Comentarista Rádio Jovem Pan News Piracicaba 99,5FM","Piracicaba / SP","Thu Jun 04 20:20:39 +0000 2009","1117","1878"
"1587460844832571393","Tue Nov 01 15:05:33 +0000 2022","Foto enviadabpor Bruno
""Ford F1000 em Iguatu"" em Iguatu, Ceara, Brazil https://t.co/SKa8gHzI6U","http://instagram.com","Instagram","pt","-39.29778","-6.35856","Brasil","BR","Iguatu","Iguatu, Brasil","1190764314904481792","Carros Podres","perfil automotivo. com foco em veiculos mais antigos, não importando o seu estado de conservação.
http://carrospodres10.blogspot.com","Iguatu, Brasil","Sat Nov 02 22:55:33 +0000 2019","90","55"
"1587461113251143680","Tue Nov 01 15:06:37 +0000 2022","This job is now open at Anistar in KY. Follow us and turn on mobile alerts to hear about jobs like these as soon as… https://t.co/0oiBSqfhMg","https://www.careerarc.com","CareerArc 2.0","en","-84.2700179","37.8393332","United States","US","Kentucky","Kentucky, USA","118252148","TMJ-KY Skl. Trades","Follow this account for geo-targeted Skilled Trade job tweets in Kentucky Non-Metro. Need help? Tweet us at @CareerArc!","Kentucky","Sun Feb 28 02:36:32 +0000 2010","255","244"
"1587461717243695110","Tue Nov 01 15:09:01 +0000 2022","Drinking a KEO Premium Beer by @KEOBeerCyprus @ Factory — https://t.co/cQOgk3YG9O","https://untappd.com","Untappd","en","33.6085396","34.8694801","Cyprus","CY","Cyprus","Cyprus","390779655","MARK H","Hardworking Postie & big BLACKPOOL FC fan who follows the mighty POOL home & away as much as possible. Also love Darts & going out & is a big COOKIE MONSTER fan","BLACKPOOL","Fri Oct 14 14:58:04 +0000 2011","862","2915"
"1587461746599825408","Tue Nov 01 15:09:08 +0000 2022","十勝地方竜巻注意情報 第１号＝気象庁発表｜信濃毎日新聞デジタル 信州・長野県のニュースサイト - 信濃毎日新聞デジタル https://t.co/ncAza4ycKd #静岡県 #静岡県東部 #清水町 https://t.co/AkpIxDeORu","https://dlvrit.com/","dlvr.it","ja","138.90272141","35.09905496","日本","JP","清水町","静岡 清水町","212622887","静岡県東部ニュース","静岡県東部エリアの主要ニュースを配信します。

沼津市,三島市,伊豆市,伊豆の国市,裾野市,御殿場市,富士市,富士宮市,駿東郡,田方郡,熱海市等など。

エリア内のお得な情報も配信予定です。

フォロー歓迎！#sougofollow","静岡県沼津市","Sat Nov 06 15:56:57 +0000 2010","20831","18425"
"1587462019254554628","Tue Nov 01 15:10:13 +0000 2022","เพิ่งโพสต์รูปภาพ @ พุทธคุณบารมี https://t.co/Nh3NlnMod2","http://instagram.com","Instagram","th","100.50483","13.75337","ประเทศไทย","TH","สำราญราษฎร์","สำราญราษฎร์, ประเทศไทย","334079673","อาคม คงวิจิตร 令เอ令","ช่างเอ  ( จารึกพระ & grabtaxi ☆ linetaxi )  line:0861672266 
FB:อาคม คงวิจิตร 
 IG:arkom_kongwijit 
TikTok:อาคม คงวิจิตร","bangkok thailand","Tue Jul 12 15:03:56 +0000 2011","381","838"
"1587462480602841090","Tue Nov 01 15:12:03 +0000 2022","🚦 #DopravníSituace D0, km 2.4 až 4.9, ve směru Ruzyně - D7, tvorba kolon vozidel https://t.co/rCWH4SLajY","http://www.dopravnisituace.eu","Dopravní situace","cs","14.49248101","49.97177647","Česká republika","CZ","Zlatníky-Hodkovice","Zlatníky-Hodkovice, Česká republika","594751733","Doprava v Praze","Získejte přehled o aktuální situaci na cestách. Ověřte si před cestou nebo počas ní, zda se tam nenachází uzavírka nebo obcházka. Ušetřete svůj čas.","Praha","Wed May 30 17:16:13 +0000 2012","2207","12"
"1587462614816378880","Tue Nov 01 15:12:35 +0000 2022","Geijiyutsunomori, Minami-kuに写真を投稿しましたhttps://t.co/oiYx7DPvkP","http://instagram.com","Instagram","ja","141.33968104","42.93907888","日本","JP","南区","北海道 南区","231817683","シゼントトモニイキルコト☆ソガイハルミツ","Imagination is more important than knowledge.    循環型農クリエイター集団・シゼントトモニイキルコトのプロデューサーであり、農の文化を伝え、人材を育成する NPO法人 シゼトモoikos の理事長を務めます。  アインシュタイン、ガウディ、若冲、玉堂から自然を考える。","地球","Wed Dec 29 15:10:28 +0000 2010","417","350"
"1587462803568353280","Tue Nov 01 15:13:20 +0000 2022","Baru saja mengirim foto @ Kota Solo, Jateng https://t.co/Up8PkNA95k","http://instagram.com","Instagram","in","110.78792893","-7.55095427","Indonesia","ID","Laweyan","Laweyan, Indonesia","825635034","Drescotbigstore","Sukses tidak datang dari apa yang diberikan oleh orang lain, tapi datang dari keyakinan dan kerja keras kita sendiri","ÜT: -7.88372,110.37461","Sat Sep 15 17:20:33 +0000 2012","100","159"
"1587462816155549697","Tue Nov 01 15:13:23 +0000 2022","Just posted a photo @ Bukit Timah railway station https://t.co/cOBt1iBXkt","http://instagram.com","Instagram","en","103.781111","1.334167","Singapore","SG","Central Region","Central Region, Singapore","380276982","Dino𓅓","🇯🇲🇸🇬 //  The Plug🔌 〰 
#MUFC","","Mon Sep 26 11:31:22 +0000 2011","597","652"
"1587463663421620230","Tue Nov 01 15:16:45 +0000 2022","Just posted a photo @ Croton-on-Hudson, New York https://t.co/bSejZqDxpM","http://instagram.com","Instagram","en","-73.8861","41.2042","United States","US","Croton-on-Hudson","Croton-on-Hudson, NY","23951685","bailhatch ✌🏼","32 ✌🏼⚓️ ♏🦂🇫🇷🍇🍷👣🐕","Westchester NY ","Thu Mar 12 14:06:37 +0000 2009","778","2147"
"1587463667603357697","Tue Nov 01 15:16:46 +0000 2022","Just posted a photo @ JW Marriott Hotel Santo Domingo https://t.co/yNASWIUOpA","http://instagram.com","Instagram","en","-69.9414252","18.4725453","Dominican Republic","DO","anto Domingo de Guzmán","anto Domingo de Guzmán, Dominican Republic","173867223","Thiago da Cunha","Architectural Hotel Photography -
Bachelor's degree in Hotel Management-
Speaking English, Italian, Portuguese and Spanish","Sunny Punta Cana","Mon Aug 02 15:19:59 +0000 2010","2705","2099"
"1587463709525409793","Tue Nov 01 15:16:56 +0000 2022","See our latest Wise, VA job opening. https://t.co/SO7iun9If0 Academic Programs Marketing Content Specialist Marketingjobs","http://www.recruitology.com","Recruitology","en","-82.570844","36.975068","United States","US","Wise","Wise, VA","1101270461986496512","Nationwide Job Search","Find local jobs now.","","Thu Feb 28 23:58:33 +0000 2019","592","23"
"1587463785031376896","Tue Nov 01 15:17:14 +0000 2022","I'm at 六郷橋 in 大田区/川崎市, 東京都/神奈川県 https://t.co/XGnKw3Ea0o","http://foursquare.com","Foursquare","ja","139.70818","35.536396","日本","JP","大田区","東京 大田区","119043332","ＨＯＢＢＹ（帆場暎一）","元兵庫県民０９年６月に兵庫から仙台へさらに１２年４月に東京、１５年３月に大阪、１６年４月から神奈川へ　ハロプロ原理主義者","日本","Tue Mar 02 14:03:50 +0000 2010","803","1419"
"1587463994759122945","Tue Nov 01 15:18:04 +0000 2022","Ready for some big badass ink?  
Your body is a temple. And a temple is nothing without art 🎨😉 @ Starving artist st… https://t.co/E0TDRFtHg7","http://instagram.com","Instagram","en","-100.79363904","47.6006865","United States","US","North Dakota","North Dakota, USA","1400989788690259968","Starving artist studios","tattoo artist.  
225 e villard st 
muralist 
acrylic painter. multi award winning 
spray paint art . my most loved and expressive artform","Dickinson, ND","Sat Jun 05 01:36:49 +0000 2021","14","2"
"1587464607119118336","Tue Nov 01 15:20:30 +0000 2022","It's
November
🤏😁👌
My
Birthday
Month
🥱🙃🥱
November 10th
Y'all know what it is
👊🥳💯🔥 @ Lagos, Nigeria https://t.co/vwJraQD0v2","http://instagram.com","Instagram","en","3.39583","6.45306","Nigeria","NG","Lagos","Lagos, Nigeria","921463748463939584","Jay Kay (African Jerry) 🕸","🇳🇬
Hip Hop Artist.
#1 Afro i Rapper. https://music.apple.com/us/artist/jay-kay/151786
For bookings 📩
Bookjaykay939@gmail.com 'Non Stop' out now 🔥👇","Lagos, Nigeria","Fri Oct 20 19:50:52 +0000 2017","327","53"
"1587464779085381634","Tue Nov 01 15:21:11 +0000 2022","O’Reilly success starts with our culture, our commitment to customer service, and our promote-from-within philosoph… https://t.co/ZNylLUqrCh","https://www.careerarc.com","CareerArc 2.0","en","-82.6267345","27.7518284","United States","US","Florida","Florida, USA","219873991","Sarasota, FL Sales","Follow this account for geo-targeted Sales job tweets in Sarasota, FL. Need help? Tweet us at @CareerArc!","Sarasota, FL","Fri Nov 26 03:50:51 +0000 2010","314","154"
"1587464800052953088","Tue Nov 01 15:21:16 +0000 2022","Warwick Road at Earls Court Station https://t.co/ABR5tY8SJV","http://gentrify.nyc","everybot","en","-0.19621","51.4904","United Kingdom","GB","Kensington","Kensington, London","746015690507837441","trafficgifs","🚗🚗🚗🚗🚗 bot by @fitnr","New York, NY","Thu Jun 23 16:22:55 +0000 2016","1288","1"
"1587465043330859009","Tue Nov 01 15:22:14 +0000 2022","#toch
#boss
#toch_app
#happybirthday @ Omole, Lagos, Nigeria https://t.co/vZcQt7qAU2","http://instagram.com","Instagram","es","3.3599","6.6421","Nigeria","NG","Ikeja","Ikeja, Nigeria","1174751810936029184","TOCH","TOCH-APP is a Trusted Community of Online Professional Drivers. We offer Driving Service's Plans to Car Owners, a Personalized Learner's Training & Car Rentals.","Lagos, Nigeria","Thu Sep 19 18:27:42 +0000 2019","9","42"
"1587465076881199106","Tue Nov 01 15:22:22 +0000 2022","Burak Haktanır vızlamak amper","http://twitter.com/download/iphone","Twitter for iPhone","tr","28.968782","41.037603","Türkiye","TR","Samsun","Samsun, Türkiye","1254789171308146695","aziztasdemirrr","🖋","","Mon Apr 27 15:07:39 +0000 2020","169","82"
"1587465655695163394","Tue Nov 01 15:24:40 +0000 2022","I'm at @WaffleHouse in Terrell, TX https://t.co/lSCcdGFxJd","https://www.swarmapp.com","Foursquare Swarm","en","-96.276892","32.704486","United States","US","Terrell","Terrell, TX","375673598","Rubens Lodimus","mpa we sam ta di","","Sun Sep 18 14:59:52 +0000 2011","2050","481"
"1587465995446530048","Tue Nov 01 15:26:01 +0000 2022","UNWANTED PERSON at 12000 NE ERIN WAY, PORT [Portland Police #PP22000292510] 07:56 #pdx911","http://www.portlandonline.com/cgis/metadata/viewer/display.cfm?Meta_layer_id=53215&Db_type=sde&City_Only=False","City of Portland 911 feed","en","-122.53997","45.558097","United States","US","Portland","Portland, OR","1602852614","Portland Police log","Unofficial automated posting of calls for service minus traffic stops, created by @rosecitytransit; scanner feed: http://www.broadcastify.com/listen/feed/20613/","Portland, Oregon","Thu Jul 18 07:49:09 +0000 2013","18644","10"
